nomExperimento;duracion;cantEjemplosEntrenamiento;cantCantEjemplosPrueba;verdaderosPositivos;falsosPositivos;verdaderosNegativos;falsosNegativos;precision;recuperacion;medidaF;fallOf;errors;intervaloconfianza
ID3 TOTAL;0;6499;1625;747.0;25.0;850.0;3.0;0.9676165803108808;0.996;0.9816031537450723;0.02857142857142857;0.004308355131558701;[0.0011238088326197453,0.007492901430497657]
