nomExperimento;duracion;cantEjemplosEntrenamiento;cantCantEjemplosPrueba;verdaderosPositivos;falsosPositivos;verdaderosNegativos;falsosNegativos;precision;recuperacion;medidaF;fallOf;errors;intervaloconfianza
ID3 VC;2;5850;649;312.0;13.0;321.0;3.0;0.96;0.9904761904761905;0.975;0.038922155688622756;0.002735042735042735;[-0.0012830602218512873,0.006753145691936757]
ID3 VC;2;5850;649;295.0;16.0;337.0;1.0;0.9485530546623794;0.9966216216216216;0.9719934102141681;0.0453257790368272;0.002905982905982906;[-0.0012354278373517143,0.007047393649317526]
ID3 VC;1;5850;649;331.0;13.0;301.0;4.0;0.9622093023255814;0.9880597014925373;0.9749631811487481;0.041401273885350316;0.002905982905982906;[-0.0012354278373517143,0.007047393649317526]
ID3 VC;1;5850;649;337.0;5.0;306.0;1.0;0.9853801169590644;0.9970414201183432;0.9911764705882354;0.01607717041800643;0.0010256410256410256;[-0.0014370423897452213,0.0034883244410272725]
ID3 VC;1;5850;649;311.0;5.0;329.0;4.0;0.9841772151898734;0.9873015873015873;0.9857369255150555;0.014970059880239521;0.0015384615384615385;[-0.001476923076923077,0.004553846153846154]
ID3 VC;0;5850;649;303.0;9.0;333.0;4.0;0.9711538461538461;0.9869706840390879;0.9789983844911146;0.02631578947368421;0.0022222222222222222;[-0.001400577949718128,0.0058450223941625724]
ID3 VC;1;5850;649;295.0;16.0;334.0;4.0;0.9485530546623794;0.9866220735785953;0.9672131147540983;0.045714285714285714;0.003418803418803419;[-0.0010720319261474003,0.007909638763754237]
ID3 VC;1;5850;649;297.0;12.0;338.0;2.0;0.9611650485436893;0.9933110367892977;0.9769736842105263;0.03428571428571429;0.002393162393162393;[-0.0013660729602841411,0.006152397746608928]
ID3 VC;0;5850;649;317.0;5.0;326.0;1.0;0.984472049689441;0.9968553459119497;0.9906250000000001;0.015105740181268883;0.0010256410256410256;[-0.0014370423897452213,0.0034883244410272725]
ID3 VC;0;5850;649;306.0;10.0;331.0;2.0;0.9683544303797469;0.9935064935064936;0.9807692307692308;0.02932551319648094;0.0020512820512820513;[-0.0014296899108321216,0.005532254013396224]
media;0;5850;649;310.4;10.4;325.6;2.6;0.9675810473815462;0.9916932907348243;0.9794887977279899;0.030952380952380953;0.0022222222222222222;[-0.001400577949718128,0.0058450223941625724]
