nomExperimento;duracion;cantEjemplosEntrenamiento;cantCantEjemplosPrueba;verdaderosPositivos;falsosPositivos;verdaderosNegativos;falsosNegativos;precision;recuperacion;medidaF;fallOf;errors;intervaloconfianza
NB TOTAL;61571;6499;1625;811.0;1.0;813.0;0.0;0.9987684729064039;1.0;0.9993838570548367;0.0012285012285012285;1.5386982612709647E-4;[-4.4920708981062505E-4,7.56946742064818E-4]
