nomExperimento;duracion;cantEjemplosEntrenamiento;cantCantEjemplosPrueba;verdaderosPositivos;falsosPositivos;verdaderosNegativos;falsosNegativos;precision;recuperacion;medidaF;fallOf;errors;intervaloconfianza
ID3 TOTAL;1;6499;1625;803.0;26.0;788.0;8.0;0.9686369119420989;0.9901356350184957;0.9792682926829268;0.03194103194103194;0.00523157408832128;[0.0017240022474445138,0.008739145929198047]
